date,gamePk,home_team,away_team,home_score,away_score,home_ops,home_era,home_whip,away_ops,away_era,away_whip,run_diff_home,run_diff_away,result_home,result_away,home_record,away_record
2025-03-14,779044,New York Yankees,Philadelphia Phillies,6,5,0.984,4.0,1.333,0.755,6.231,1.615,1,-1,1,0,0-6,0-6
2025-03-14,778890,New York Mets,St. Louis Cardinals,3,3,0.66,3.0,1.333,0.76,2.0,1.111,0,0,0,0,0-5,0-6
2025-03-14,778876,Minnesota Twins,Tampa Bay Rays,13,6,1.283,6.0,1.556,0.882,14.625,2.625,7,-7,1,0,0-6,0-6
2025-03-14,779124,Baltimore Orioles,Minnesota Twins,10,0,1.171,0.0,0.556,0.265,10.125,2.0,10,-10,1,0,0-6,0-7
2025-03-14,779029,Pittsburgh Pirates,Detroit Tigers,8,8,0.72,6.0,1.111,0.831,8.0,1.889,0,0,0,0,0-6,0-5
2025-03-14,778717,Houston Astros,Toronto Blue Jays,6,5,1.015,5.0,1.333,0.6,6.231,2.077,1,-1,1,0,0-6,0-6
2025-03-14,779066,Miami Marlins,Boston Red Sox,4,9,0.52,7.0,1.556,0.846,2.0,1.111,-5,5,0,1,0-6,0-5
2025-03-14,779152,Los Angeles Angels,Kansas City Royals,8,9,0.878,9.0,1.889,0.919,5.0,1.778,-1,1,0,1,0-5,0-6
2025-03-14,778784,Arizona Diamondbacks,Cincinnati Reds,2,1,0.6,1.0,0.667,0.406,2.25,1.25,1,-1,1,0,0-6,0-6
2025-03-14,778845,Chicago White Sox,Cincinnati Reds,7,3,1.049,3.0,0.667,0.432,7.875,2.625,4,-4,1,0,0-5,0-7
2025-03-14,778818,Cleveland Guardians,Seattle Mariners,8,7,1.063,4.0,1.556,0.752,7.875,2.125,1,-1,1,0,0-6,0-5
2025-03-14,779139,Athletics,Los Angeles Angels,12,1,1.118,1.0,0.889,0.491,11.25,2.375,11,-11,1,0,0-7,0-7
2025-03-14,778701,Atlanta Braves,Washington Nationals,3,5,0.553,5.0,0.889,0.65,3.0,0.889,-2,2,0,1,0-7,0-7
2025-03-14,779090,Milwaukee Brewers,San Francisco Giants,11,5,1.215,5.0,1.556,0.918,12.375,2.375,6,-6,1,0,0-4,0-6
2025-03-15,778844,Chicago White Sox,Colorado Rockies,2,1,0.844,1.0,1.222,0.717,2.16,1.92,1,-1,1,0,0-6,0-7
2025-03-15,779000,Seattle Mariners,San Diego Padres,3,8,0.536,6.0,1.889,0.93,3.0,0.778,-5,5,0,1,0-6,0-6
2025-03-15,778787,Arizona Diamondbacks,Chicago White Sox,9,8,0.914,8.0,1.778,0.85,8.308,1.731,1,-1,1,0,0-7,0-7
2025-03-15,778719,Washington Nationals,New York Mets,4,1,0.648,1.0,1.111,0.504,4.5,1.125,3,-3,1,0,0-6,0-7
2025-03-15,778698,Atlanta Braves,Minnesota Twins,0,4,0.35,4.0,1.333,0.63,0.0,0.556,-4,4,0,1,0-8,0-8
2025-03-15,779091,Milwaukee Brewers,Athletics,8,0,1.084,0.0,0.778,0.448,9.0,2.0,8,-8,1,0,0-5,0-7
2025-03-15,779136,Athletics,Texas Rangers,3,4,0.531,4.0,1.0,0.587,2.0,0.889,-1,1,0,1,0-8,0-7
2025-03-15,779151,Los Angeles Angels,Milwaukee Brewers,0,4,0.486,4.0,1.778,0.714,0.0,1.111,-4,4,0,1,0-6,0-7
2025-03-15,778982,San Francisco Giants,Seattle Mariners,6,2,0.99,0.0,0.444,0.222,6.75,1.25,4,-4,1,0,0-6,0-6
2025-03-15,778718,Houston Astros,Miami Marlins,6,4,0.713,3.0,1.222,0.632,6.75,1.25,2,-2,1,0,0-7,0-7
2025-03-15,778819,Cincinnati Reds,Kansas City Royals,7,13,0.712,13.0,2.556,1.089,7.0,1.556,-6,6,0,1,0-6,0-7
2025-03-15,778968,Tampa Bay Rays,New York Yankees,7,7,0.83,6.0,1.556,0.813,7.0,2.0,0,0,0,0,0-6,0-6
2025-03-15,778766,Boston Red Sox,Atlanta Braves,3,7,0.684,7.0,2.0,0.863,3.0,1.111,-4,4,0,1,0-7,0-5
2025-03-15,778906,Philadelphia Phillies,Detroit Tigers,2,2,0.476,0.0,0.667,0.339,2.0,0.889,0,0,0,0,0-6,0-6
2025-03-15,779061,St. Louis Cardinals,Toronto Blue Jays,9,5,1.081,4.0,1.444,0.828,10.125,2.5,4,-4,1,0,0-7,0-7
2025-03-15,779027,Pittsburgh Pirates,Baltimore Orioles,15,5,1.057,4.0,1.556,0.826,16.875,2.875,10,-10,1,0,0-7,0-7
2025-03-15,790403,Tokyo Yomiuri Giants,Los Angeles Dodgers,1,5,0.369,5.0,0.889,0.827,1.0,0.667,-4,4,0,1,0-0,0-4
2025-03-15,790404,Hanshin Tigers,Chicago Cubs,3,0,0.626,0.0,0.556,0.265,3.375,1.125,3,-3,1,0,0-0,0-3
2025-03-15,778920,Kansas City Royals,Cleveland Guardians,5,7,0.904,7.0,1.889,1.115,5.0,1.556,-2,2,0,1,0-7,0-7
2025-03-16,778816,Cincinnati Reds,Seattle Mariners,3,8,0.561,8.0,2.111,0.983,3.0,0.778,-5,5,0,1,0-7,0-7
2025-03-16,778981,San Francisco Giants,Athletics,7,3,1.128,3.0,0.778,0.525,7.875,1.875,4,-4,1,0,0-7,0-8
2025-03-16,778922,Texas Rangers,Chicago White Sox,6,7,0.558,6.0,1.556,1.016,6.0,1.222,-1,1,0,1,0-7,0-8
2025-03-16,779065,Miami Marlins,St. Louis Cardinals,11,5,1.063,5.0,1.556,0.863,11.25,2.375,6,-6,1,0,0-7,0-7
2025-03-16,779149,Los Angeles Angels,San Diego Padres,2,4,0.504,3.0,1.222,0.659,1.0,1.111,-2,2,0,1,0-7,0-7
2025-03-16,779003,San Diego Padres,Arizona Diamondbacks,4,5,0.484,5.0,1.889,0.828,4.0,0.889,-1,1,0,1,0-7,0-7
2025-03-16,779092,Milwaukee Brewers,Cleveland Guardians,8,2,0.881,2.0,0.778,0.638,9.0,2.0,6,-6,1,0,0-6,0-8
2025-03-16,778785,Colorado Rockies,Kansas City Royals,2,10,0.708,10.0,1.778,0.795,2.0,1.444,-8,8,0,1,0-6,0-8
2025-03-16,778888,New York Mets,Houston Astros,0,5,0.278,5.0,1.333,0.76,0.0,0.556,-5,5,0,1,0-6,0-7
2025-03-16,778871,Minnesota Twins,Boston Red Sox,5,6,0.664,6.0,1.444,0.901,5.0,1.333,-1,1,0,1,0-7,0-6
2025-03-16,778966,Tampa Bay Rays,New York Yankees,5,7,0.694,7.0,2.222,1.103,2.0,1.333,-2,2,0,1,0-7,0-7
2025-03-16,779047,New York Yankees,Pittsburgh Pirates,3,4,0.809,3.0,1.0,0.476,3.0,1.333,-1,1,0,1,0-7,0-6
2025-03-16,779121,Baltimore Orioles,Philadelphia Phillies,1,12,0.471,10.0,2.111,0.883,1.0,0.667,-11,11,0,1,0-7,0-7
2025-03-16,778946,Toronto Blue Jays,Atlanta Braves,6,2,0.944,2.0,1.0,0.554,6.75,2.0,4,-4,1,0,0-6,0-6
2025-03-16,778720,Washington Nationals,Tampa Bay Rays,5,11,0.866,11.0,2.222,1.244,5.0,1.667,-6,6,0,1,0-7,0-7
2025-03-16,779106,Detroit Tigers,Baltimore Orioles,1,7,0.506,7.0,1.778,0.89,1.0,1.0,-6,6,0,1,0-7,0-8
2025-03-16,790401,Tokyo Yomiuri Giants,Chicago Cubs,2,4,0.591,4.0,1.111,0.532,2.0,1.222,-2,2,0,1,0-1,0-4
2025-03-16,790402,Hanshin Tigers,Los Angeles Dodgers,3,0,0.56,0.0,0.556,0.274,3.375,1.0,3,-3,1,0,0-1,0-5
2025-03-17,778815,Cleveland Guardians,Cincinnati Reds,3,0,0.567,0.0,0.333,0.215,3.375,0.875,3,-3,1,0,0-7,0-8
2025-03-17,778999,San Diego Padres,Milwaukee Brewers,14,8,1.115,4.0,2.333,0.972,15.75,2.625,6,-6,1,0,0-8,0-8
2025-03-17,778788,Arizona Diamondbacks,Los Angeles Angels,5,11,0.778,11.0,2.111,0.961,5.0,1.889,-6,6,0,1,0-8,0-8
2025-03-17,778843,Chicago White Sox,San Francisco Giants,0,3,0.441,3.0,1.889,0.732,0.0,0.889,-3,3,0,1,0-7,0-7
2025-03-17,779140,Athletics,Seattle Mariners,7,6,0.92,5.0,1.333,0.742,7.56,1.92,1,-1,1,0,0-9,0-8
2025-03-17,778923,Kansas City Royals,Arizona Diamondbacks,12,1,1.137,1.0,0.889,0.555,12.375,2.25,11,-11,1,0,0-8,0-8
2025-03-17,779063,Miami Marlins,New York Mets,5,6,0.626,5.0,1.556,0.702,4.0,1.111,-1,1,0,1,0-8,0-8
2025-03-17,778948,Toronto Blue Jays,New York Yankees,6,5,0.89,5.0,1.778,0.976,6.231,1.615,1,-1,1,0,0-7,0-8
2025-03-17,778696,Atlanta Braves,Boston Red Sox,1,2,0.572,2.0,0.778,0.309,1.0,1.111,-1,1,0,1,0-9,0-7
2025-03-17,778903,Philadelphia Phillies,Toronto Blue Jays,4,2,0.603,2.0,1.0,0.715,4.5,1.0,2,-2,1,0,0-7,0-8
2025-03-17,779024,Pittsburgh Pirates,Minnesota Twins,4,2,0.733,2.0,1.222,0.61,4.5,0.875,2,-2,1,0,0-8,0-9
2025-03-17,778722,Washington Nationals,St. Louis Cardinals,2,6,0.447,6.0,1.778,0.917,1.0,0.889,-4,4,0,1,0-8,0-8
2025-03-17,779108,Detroit Tigers,Pittsburgh Pirates,9,6,1.018,3.0,1.333,0.705,9.0,2.625,3,-3,1,0,0-8,0-7
2025-03-17,778765,Boston Red Sox,Baltimore Orioles,3,12,0.547,10.0,2.444,0.939,2.0,1.111,-9,9,0,1,0-8,0-9
2025-03-17,778884,New York Mets,Tampa Bay Rays,0,2,0.35,2.0,1.0,0.581,0.0,0.778,-2,2,0,1,0-7,0-8
2025-03-18,778716,Houston Astros,Washington Nationals,3,4,0.567,2.0,1.444,0.607,2.0,1.0,-1,1,0,1,0-8,0-8
2025-03-18,778783,Colorado Rockies,San Francisco Giants,3,1,0.592,1.0,1.444,0.6,2.25,1.0,2,-2,1,0,0-7,0-8
2025-03-18,778921,Texas Rangers,Cleveland Guardians,7,3,0.939,3.0,0.889,0.704,7.875,1.875,4,-4,1,0,0-8,0-9
2025-03-18,778979,San Francisco Giants,San Diego Padres,4,3,0.848,2.0,1.222,0.629,4.5,2.125,1,-1,1,0,0-8,0-8
2025-03-18,779119,Baltimore Orioles,Toronto Blue Jays,8,2,1.057,2.0,1.0,0.476,9.0,1.625,6,-6,1,0,0-8,0-9
2025-03-18,779001,Seattle Mariners,Milwaukee Brewers,9,3,1.063,3.0,0.889,0.487,10.125,1.875,6,-6,1,0,0-7,0-9
2025-03-18,779062,St. Louis Cardinals,Miami Marlins,4,4,0.867,4.0,1.667,0.777,4.0,1.333,0,0,0,0,0-8,0-8
2025-03-18,779043,New York Yankees,Boston Red Sox,4,4,0.425,4.0,1.0,0.57,2.0,0.889,0,0,0,0,0-8,0-8
2025-03-18,779025,Pittsburgh Pirates,Philadelphia Phillies,3,2,0.679,2.0,1.111,0.559,3.115,1.038,1,-1,1,0,0-9,0-8
2025-03-18,778870,Minnesota Twins,Detroit Tigers,5,6,0.78,5.0,1.556,0.608,5.0,1.667,-1,1,0,1,0-8,0-7
2025-03-18,778563,Chicago Cubs,Los Angeles Dodgers,1,4,0.29,3.0,1.667,0.622,1.0,0.444,-3,3,0,1,0-7,0-6
2025-03-18,778812,Cincinnati Reds,Los Angeles Angels,1,0,0.509,0.0,0.778,0.374,1.125,0.875,1,-1,1,0,0-8,0-9
2025-03-19,778917,Kansas City Royals,San Francisco Giants,1,3,0.519,3.0,0.889,0.51,1.0,0.667,-2,2,0,1,0-9,0-9
2025-03-19,779042,New York Yankees,Atlanta Braves,0,4,0.433,3.0,1.111,0.691,0.0,0.778,-4,4,0,1,0-9,0-7
2025-03-19,778715,Houston Astros,New York Mets,2,8,0.514,7.0,2.0,0.988,2.0,1.111,-6,6,0,1,0-9,0-9
2025-03-19,779088,Milwaukee Brewers,Chicago White Sox,5,4,0.799,3.0,1.222,0.642,5.625,1.5,1,-1,1,0,0-7,0-9
2025-03-19,779002,Seattle Mariners,Texas Rangers,3,2,0.699,2.0,1.111,0.623,3.375,0.875,1,-1,1,0,0-8,0-8
2025-03-19,778782,Arizona Diamondbacks,Colorado Rockies,1,0,0.369,0.0,1.0,0.512,1.125,0.875,1,-1,1,0,0-9,0-8
2025-03-19,779150,Los Angeles Angels,Cleveland Guardians,6,3,0.745,3.0,1.111,0.788,6.75,1.5,3,-3,1,0,0-8,0-10
2025-03-19,778900,Philadelphia Phillies,New York Yankees,7,9,0.963,9.0,1.778,1.03,7.0,2.111,-2,2,0,1,0-8,0-9
2025-03-19,778964,Tampa Bay Rays,Pittsburgh Pirates,5,2,0.914,2.0,1.0,0.61,5.625,1.375,3,-3,1,0,0-8,0-8
2025-03-19,779058,St. Louis Cardinals,Washington Nationals,7,1,0.943,1.0,0.889,0.548,7.875,1.875,6,-6,1,0,0-9,0-9
2025-03-19,778768,Boston Red Sox,Detroit Tigers,6,4,0.937,4.0,1.333,0.816,6.75,1.875,2,-2,1,0,0-9,0-8
2025-03-19,778564,Chicago Cubs,Los Angeles Dodgers,3,6,0.66,6.0,1.556,1.012,3.0,1.667,-3,3,0,1,0-8,0-7
2025-03-19,778813,Cleveland Guardians,Athletics,3,8,0.567,5.0,1.444,0.895,3.0,1.111,-5,5,0,1,0-8,0-9
2025-03-20,778872,Minnesota Twins,Boston Red Sox,2,1,0.427,1.0,0.778,0.345,0.0,0.875,1,-1,1,0,0-9,0-9
2025-03-20,778998,San Diego Padres,Texas Rangers,5,3,0.636,3.0,1.333,0.543,5.625,1.125,2,-2,1,0,0-9,0-9
2025-03-20,778918,Texas Rangers,Colorado Rockies,4,7,0.845,7.0,1.222,0.891,4.0,1.333,-3,3,0,1,0-9,0-9
2025-03-20,779120,Baltimore Orioles,New York Yankees,7,9,0.961,9.0,1.778,0.919,7.0,2.111,-2,2,0,1,0-9,0-10
2025-03-20,778713,Washington Nationals,New York Mets,3,10,0.49,10.0,1.778,0.792,2.0,1.111,-7,7,0,1,0-9,0-10
2025-03-20,778950,Toronto Blue Jays,Tampa Bay Rays,4,1,0.704,1.0,1.111,0.615,3.375,1.625,3,-3,1,0,0-8,0-9
2025-03-20,778839,Chicago White Sox,Los Angeles Angels,2,1,0.429,1.0,1.222,0.502,2.25,1.0,1,-1,1,0,0-8,0-10
2025-03-20,778814,Cincinnati Reds,Kansas City Royals,8,11,0.936,11.0,2.111,0.855,8.0,1.889,-3,3,0,1,0-9,0-9
2025-03-20,779060,Miami Marlins,Houston Astros,0,11,0.469,11.0,1.778,1.036,0.0,0.889,-11,11,0,1,0-9,0-8
2025-03-20,778775,Arizona Diamondbacks,Athletics,11,3,1.015,3.0,1.111,0.551,12.375,2.5,8,-8,1,0,0-10,0-10
2025-03-20,778694,Atlanta Braves,Philadelphia Phillies,7,0,0.908,0.0,0.889,0.472,7.875,1.625,7,-7,1,0,0-10,0-9
2025-03-21,779101,Detroit Tigers,New York Yankees,0,4,0.358,4.0,1.111,0.756,0.0,0.889,-4,4,0,1,0-9,0-11
2025-03-21,778714,Washington Nationals,Miami Marlins,0,6,0.169,6.0,2.0,0.807,0.0,0.333,-6,6,0,1,0-10,0-9
2025-03-21,778763,Boston Red Sox,Pittsburgh Pirates,2,1,0.349,0.0,1.111,0.542,2.25,0.875,1,-1,1,0,0-10,0-9
2025-03-21,779118,Baltimore Orioles,Detroit Tigers,1,9,0.449,9.0,1.667,1.004,1.0,0.667,-8,8,0,1,0-10,0-9
2025-03-21,778995,Seattle Mariners,Cincinnati Reds,3,5,0.73,5.0,0.889,0.82,3.0,1.222,-2,2,0,1,0-9,0-9
2025-03-21,778777,Colorado Rockies,Los Angeles Angels,4,3,0.692,3.0,1.0,0.692,4.32,1.44,1,-1,1,0,0-8,0-11
2025-03-21,778811,Cincinnati Reds,Chicago White Sox,5,8,0.719,8.0,2.556,1.111,5.0,1.556,-3,3,0,1,0-10,0-10
2025-03-21,778980,San Francisco Giants,Cleveland Guardians,5,4,0.844,4.0,1.333,0.724,5.625,1.375,1,-1,1,0,0-9,0-11
2025-03-21,779089,Milwaukee Brewers,Arizona Diamondbacks,9,16,0.852,16.0,3.0,1.169,7.0,2.333,-7,7,0,1,0-8,0-9
2025-03-21,778747,Chicago Cubs,San Diego Padres,1,5,0.333,5.0,1.667,0.875,1.0,0.333,-4,4,0,1,0-9,0-9
2025-03-21,779131,Athletics,Kansas City Royals,10,1,1.258,1.0,1.111,0.713,11.25,2.125,9,-9,1,0,0-10,0-10
2025-03-21,779148,Los Angeles Angels,Texas Rangers,3,3,0.492,3.0,1.222,0.583,3.0,0.889,0,0,0,0,0-9,0-10
2025-03-21,778885,New York Mets,St. Louis Cardinals,3,2,0.619,2.0,1.222,0.588,3.375,1.0,1,-1,1,0,0-8,0-9
2025-03-21,778947,Toronto Blue Jays,Philadelphia Phillies,11,7,1.235,7.0,1.333,0.882,12.375,2.375,4,-4,1,0,0-9,0-10
2025-03-21,778961,Tampa Bay Rays,Atlanta Braves,3,7,0.596,2.0,1.333,0.617,2.0,1.222,-4,4,0,1,0-9,0-8
2025-03-21,778901,Philadelphia Phillies,Minnesota Twins,6,3,0.882,3.0,0.778,0.501,6.75,2.0,3,-3,1,0,0-9,0-10
2025-03-21,779059,St. Louis Cardinals,Houston Astros,3,5,0.637,5.0,1.444,0.825,3.0,1.0,-2,2,0,1,0-10,0-9
2025-03-21,778919,Kansas City Royals,Seattle Mariners,8,7,1.19,7.0,1.889,1.127,9.0,2.5,1,-1,1,0,0-10,0-9
2025-03-22,778745,Chicago Cubs,Colorado Rockies,3,7,0.77,7.0,1.556,1.008,3.0,1.111,-4,4,0,1,0-10,0-10
2025-03-22,778810,Cleveland Guardians,San Diego Padres,12,8,1.092,8.0,1.778,1.155,12.375,1.75,4,-4,1,0,0-9,0-10
2025-03-22,778838,Chicago White Sox,Seattle Mariners,1,14,0.49,13.0,2.778,1.115,1.0,1.0,-13,13,0,1,0-9,0-10
2025-03-22,778711,Houston Astros,Miami Marlins,5,6,0.787,6.0,1.778,0.775,5.0,2.0,-1,1,0,1,0-10,0-10
2025-03-22,778996,San Diego Padres,Cincinnati Reds,1,0,0.548,0.0,0.889,0.492,1.125,0.625,1,-1,1,0,0-10,0-10
2025-03-22,778776,Colorado Rockies,Chicago White Sox,10,4,0.856,4.0,1.0,0.621,9.0,2.5,6,-6,1,0,0-9,0-11
2025-03-22,779133,Athletics,Milwaukee Brewers,4,3,0.753,3.0,1.111,0.672,4.32,1.32,1,-1,1,0,0-11,0-10
2025-03-22,778916,Texas Rangers,Kansas City Royals,5,9,0.612,8.0,2.444,1.143,5.0,0.778,-4,4,0,1,0-10,0-11
2025-03-22,779057,Miami Marlins,St. Louis Cardinals,2,8,0.606,8.0,1.667,0.922,2.0,1.222,-6,6,0,1,0-10,0-10
2025-03-22,778886,New York Mets,Washington Nationals,5,5,0.699,5.0,1.333,0.597,5.0,1.222,0,0,0,0,0-9,0-10
2025-03-22,779041,New York Yankees,Philadelphia Phillies,7,8,0.642,7.0,2.0,0.971,6.0,1.333,-1,1,0,1,0-10,0-11
2025-03-22,779100,Detroit Tigers,Atlanta Braves,0,0,0.429,0.0,0.444,0.328,0.0,0.667,0,0,0,0,0-10,0-9
2025-03-22,778868,Minnesota Twins,Toronto Blue Jays,1,2,0.523,2.0,1.333,0.558,1.0,0.889,-1,1,0,1,0-10,0-10
2025-03-22,778959,Tampa Bay Rays,Boston Red Sox,14,2,1.219,2.0,1.444,0.811,15.75,3.125,12,-12,1,0,0-10,0-10
2025-03-22,779028,Pittsburgh Pirates,Baltimore Orioles,0,4,0.1,4.0,1.0,0.544,0.0,0.333,-4,4,0,1,0-10,0-10
2025-03-22,778976,San Francisco Giants,Arizona Diamondbacks,7,7,0.989,7.0,1.667,0.861,7.0,1.667,0,0,0,0,0-10,0-10
2025-03-23,778746,Chicago Cubs,Athletics,1,8,0.397,8.0,1.778,1.089,1.0,0.778,-7,7,0,1,0-11,0-11
2025-03-23,789325,San Francisco Giants,Sacramento River Cats,3,4,0.766,4.0,1.444,0.567,2.0,1.667,-1,1,0,1,0-11,0-0
2025-03-23,778997,Seattle Mariners,Milwaukee Brewers,10,6,1.215,4.0,1.222,0.738,11.25,2.125,4,-4,1,0,0-10,0-11
2025-03-23,779086,Milwaukee Brewers,Colorado Rockies,6,0,0.86,0.0,0.778,0.352,5.625,1.375,6,-6,1,0,0-9,0-11
2025-03-23,778779,Arizona Diamondbacks,San Diego Padres,5,5,1.034,5.0,1.778,0.96,5.0,1.667,0,0,0,0,0-11,0-11
2025-03-23,778841,Chicago White Sox,Arizona Diamondbacks,4,8,0.844,8.0,1.778,0.795,4.0,1.333,-4,4,0,1,0-10,0-11
2025-03-23,778809,Cincinnati Reds,Cleveland Guardians,13,2,1.013,2.0,0.778,0.519,12.375,2.25,11,-11,1,0,0-11,0-12
2025-03-23,787998,Los Angeles Dodgers,Los Angeles Angels,7,1,0.939,1.0,1.222,0.632,3.375,2.125,6,-6,1,0,0-7,0-12
2025-03-23,778945,Toronto Blue Jays,Pittsburgh Pirates,2,1,0.321,1.0,1.0,0.49,2.25,0.5,1,-1,1,0,0-10,0-10
2025-03-23,779040,New York Yankees,Tampa Bay Rays,3,3,0.504,3.0,1.111,0.628,3.0,0.667,0,0,0,0,0-11,0-10
2025-03-23,778693,Atlanta Braves,Baltimore Orioles,5,5,0.723,3.0,1.444,0.65,5.0,1.444,0,0,0,0,0-11,0-11
2025-03-23,778761,Boston Red Sox,Minnesota Twins,3,9,0.584,8.0,2.222,1.129,3.0,1.667,-6,6,0,1,0-11,0-11
2025-03-23,779056,St. Louis Cardinals,Washington Nationals,1,2,0.52,1.0,1.444,0.582,1.0,1.111,-1,1,0,1,0-11,0-11
2025-03-23,778902,Philadelphia Phillies,Detroit Tigers,4,2,0.715,2.0,1.111,0.684,4.5,1.25,2,-2,1,0,0-10,0-10
2025-03-23,778710,Washington Nationals,Houston Astros,6,8,0.719,6.0,2.0,0.932,6.0,1.444,-2,2,0,1,0-11,0-10
2025-03-23,778887,New York Mets,Miami Marlins,10,2,1.301,2.0,1.111,0.482,11.25,2.375,8,-8,1,0,0-10,0-11
2025-03-24,789324,San Francisco Giants,Detroit Tigers,6,4,0.923,4.0,1.0,0.765,6.75,1.625,2,-2,1,0,0-12,0-11
2025-03-24,787930,Arizona Diamondbacks,Cleveland Guardians,3,4,0.627,4.0,1.333,0.713,3.0,1.111,-1,1,0,1,0-12,0-13
2025-03-24,794238,Sultanes de Monterrey,Boston Red Sox,1,10,0.25,10.0,2.111,1.073,0.0,0.333,-9,9,0,1,0-0,0-11
2025-03-24,787999,Los Angeles Angels,Los Angeles Dodgers,5,4,0.812,4.0,1.222,0.593,5.192,1.269,1,-1,1,0,0-10,0-8
2025-03-24,787927,Houston Astros,Sugar Land Space Cowboys,8,4,0.9,4.0,1.333,0.728,6.75,1.5,4,-4,1,0,0-11,0-0
2025-03-24,778712,Texas Rangers,Kansas City Royals,6,3,0.892,3.0,1.222,0.677,6.75,1.25,3,-3,1,0,0-11,0-12
2025-03-24,791797,Memphis Redbirds,St. Louis Cardinals,2,3,0.633,3.0,1.667,0.817,2.0,1.444,-1,1,0,1,0-0,0-11
2025-03-24,778992,San Diego Padres,Seattle Mariners,7,7,0.959,7.0,1.889,0.923,7.0,1.778,0,0,0,0,0-11,0-11
2025-03-24,778781,Colorado Rockies,Milwaukee Brewers,2,4,0.458,4.0,1.556,0.748,2.0,0.778,-2,2,0,1,0-10,0-12
2025-03-24,789304,Chicago White Sox,Athletics,8,5,1.075,3.0,1.444,0.805,7.875,1.75,3,-3,1,0,0-11,0-12
2025-03-24,787945,New York Mets,New York Yankees,6,6,0.849,5.0,1.333,0.731,5.0,1.556,0,0,0,0,0-11,0-12
2025-03-24,787944,Minnesota Twins,Pittsburgh Pirates,5,1,0.809,1.0,1.0,0.462,5.625,1.125,4,-4,1,0,0-11,0-11
2025-03-24,778899,Philadelphia Phillies,Tampa Bay Rays,8,6,1.005,5.0,1.444,0.703,9.0,1.875,2,-2,1,0,0-11,0-11
2025-03-24,778744,Chicago Cubs,Atlanta Braves,4,13,0.725,13.0,2.333,1.123,4.0,1.222,-9,9,0,1,0-12,0-10
2025-03-25,794289,Boston Red Sox,Sultanes de Monterrey,12,8,1.207,4.0,2.0,0.759,13.5,2.5,4,-4,1,0,0-12,0-0
2025-03-25,787997,Los Angeles Angels,Los Angeles Dodgers,1,4,0.249,4.0,0.778,0.529,1.0,0.556,-3,3,0,1,0-11,0-9
2025-03-25,789323,San Francisco Giants,Detroit Tigers,4,3,0.639,3.0,1.111,0.7,4.5,1.125,1,-1,1,0,0-13,0-12
2025-03-25,796341,Cincinnati Reds,Dayton Dragons,5,7,0.836,5.0,1.556,0.766,5.0,1.333,-2,2,0,1,0-12,0-0
2025-03-25,787928,Houston Astros,Sugar Land Space Cowboys,6,7,1.003,6.0,2.222,0.808,6.0,1.889,-1,1,0,1,0-12,0-1
2025-03-25,787931,Arizona Diamondbacks,Cleveland Guardians,2,3,0.483,3.0,0.778,0.606,2.0,1.0,-1,1,0,1,0-13,0-14
2025-03-25,778709,Texas Rangers,Kansas City Royals,1,3,0.659,3.0,1.444,0.686,1.0,1.111,-2,2,0,1,0-12,0-13
2025-03-25,803680,Miami Marlins,New York Yankees,4,2,0.652,1.0,0.778,0.487,4.5,1.0,2,-2,1,0,0-11,0-13
2025-03-25,787943,Minnesota Twins,Colorado Rockies,5,3,0.92,3.0,1.0,0.59,5.625,1.5,2,-2,1,0,0-12,0-12
2025-03-25,778748,Chicago Cubs,Atlanta Braves,4,2,0.772,2.0,1.0,0.615,4.5,1.5,2,-2,1,0,0-13,0-11
2025-03-27,778547,Seattle Mariners,Athletics,4,2,0.834,2.0,0.444,0.444,3.375,1.5,2,-2,1,0,0-11,0-13
2025-03-27,778546,Los Angeles Dodgers,Detroit Tigers,5,4,0.766,4.0,1.667,0.787,5.625,1.0,1,-1,1,0,0-8,0-13
2025-03-27,778551,St. Louis Cardinals,Minnesota Twins,5,3,0.858,3.0,1.222,0.68,3.375,1.5,2,-2,1,0,0-12,0-12
2025-03-27,778562,Miami Marlins,Pittsburgh Pirates,5,4,0.728,4.0,1.222,0.583,5.625,1.75,1,-1,1,0,0-12,0-12
2025-03-27,778554,Chicago White Sox,Los Angeles Angels,8,1,0.92,1.0,0.778,0.51,9.0,1.375,7,-7,1,0,0-12,0-13
2025-03-27,778545,San Diego Padres,Atlanta Braves,7,4,0.848,4.0,1.444,0.689,7.875,1.5,3,-3,1,0,0-12,0-12
2025-03-27,778552,Arizona Diamondbacks,Chicago Cubs,6,10,0.823,10.0,2.0,0.822,6.0,1.333,-4,4,0,1,0-14,0-5
2025-03-27,778559,Houston Astros,New York Mets,3,1,0.613,1.0,1.333,0.585,2.25,1.5,2,-2,1,0,0-13,0-11
2025-03-27,778558,Kansas City Royals,Cleveland Guardians,4,7,0.565,5.4,1.3,0.833,3.6,0.8,-3,3,0,1,0-11,0-15
2025-03-27,778555,Washington Nationals,Philadelphia Phillies,3,7,0.516,5.4,1.4,0.812,2.7,0.8,-4,4,0,1,0-12,0-12
2025-03-27,778553,Texas Rangers,Boston Red Sox,2,5,0.5,5.0,1.0,0.614,2.0,1.0,-3,3,0,1,0-13,0-12
2025-03-27,778556,Toronto Blue Jays,Baltimore Orioles,2,12,0.523,12.0,2.111,1.291,2.0,1.0,-10,10,0,1,0-11,0-12
2025-03-27,778557,New York Yankees,Milwaukee Brewers,4,2,0.816,2.0,1.222,0.631,4.5,1.375,2,-2,1,0,0-12,0-13
